index,v0,v1,v2,v3
5999,-437,-437,-437,-253
6000,0,0,0,5
6001,-436,-436,-436,-250
6002,-436,-436,-436,-249
6003,-435,-435,-435,-248
6004,-435,-435,-435,-248
6005,0,0,0,9
6006,-434,-434,-434,-246
6007,-433,-433,-433,-246
6008,-432,-432,-432,-245
6009,-432,-432,-432,-244
6010,-432,-432,-432,-244
6011,0,0,0,13
6012,-431,-431,-431,-242
6013,-431,-431,-431,-241
6014,-431,-431,-431,-240
6015,-430,-430,-430,-239
6016,-430,-430,-430,-238
6017,-430,-430,-430,-237
6018,-430,-430,-430,-236
6019,-430,-430,-430,-236
6020,0,0,0,21
6021,-430,-430,-430,-235
6022,-429,-429,-429,-234
6023,-428,-428,-428,-234
6024,-428,-428,-428,-233
6025,-427,-427,-427,-232
6026,-427,-427,-427,-231
6027,-427,-427,-427,-231
6028,86,-426,-426,-230
6029,-426,-426,-426,-229
6030,-425,-425,-425,-228
6031,-425,-425,-425,-227
6032,-424,-424,-424,-227
6033,-425,-425,-425,-226
6034,-424,-424,-424,-226
6035,-424,-424,-424,-225
6036,-424,-424,-424,-226
6037,-424,-424,-424,-225
6038,0,-424,-424,-225
6039,-424,-424,-424,-224
6040,-425,-425,-425,-223
6041,-425,-425,-425,-222
6042,-425,-425,-425,-221
6043,-425,-425,-425,-221
6044,0,0,0,36
6045,-425,-425,-425,-219
6046,-425,-425,-425,-218
6047,-425,-425,-425,-218
6048,0,0,0,39
6049,-425,-425,-425,-216
6050,-425,-425,-425,-215
6051,-425,-425,-425,-214
6052,-425,-425,-425,-214
6053,86,-426,-426,-213
6054,-426,-426,-426,-212
6055,-426,-426,-426,-212
6056,0,0,0,0
6057,85,-427,-427,-212
6058,-427,-427,-427,-212
6059,-427,-427,-427,-211
6060,-427,-427,-427,-211
6061,-427,-427,-427,-256
6062,0,0,0,0
6063,85,-427,-427,-211
6064,-427,-427,-427,-211
6065,-427,-427,-427,-256
6066,85,-427,-427,-211
6067,-427,-427,-427,-211
6068,-427,-427,-427,-211
6069,-427,-427,-427,-211
6070,-427,-427,-427,-256
6071,85,-427,-427,-211
6072,-427,-427,-427,-210
6073,-427,-427,-427,-210
6074,-427,-427,-427,-256
6075,0,0,0,0
6076,85,-427,-427,-210
6077,-427,-427,-427,-256
6078,0,0,0,0
6079,85,-427,-427,-210
6080,-427,-427,-427,-256
6081,0,85,-427,-209
6082,-427,-427,-427,-209
6083,-427,-427,-427,-208
6084,-427,-427,-427,-208
6085,-427,-427,-427,-256
6086,0,0,0,0
6087,85,-427,-427,-208
6088,-427,-427,-427,-208
6089,-427,-427,-427,-256
6090,85,-427,-427,-208
6091,-427,-427,-427,-208
6092,-427,-427,-427,-208
6093,-427,-427,-427,-208
6094,-427,-427,-427,-256
6095,85,-427,-427,-207
6096,-427,-427,-427,-207
6097,-427,-427,-427,-256
6098,84,-428,-428,-207
6099,-429,-429,-429,-207
6100,-430,-430,-430,-207
6101,-431,-431,-431,-207
6102,-431,-431,-431,-256
6103,0,0,0,0
6104,81,-431,-431,-207
6105,-432,-432,-432,-207
6106,-433,-433,-433,-207
6107,-434,-434,-434,-207
6108,-434,-434,-434,-256
6109,77,-435,-435,-207
6110,-436,-436,-436,-207
6111,-436,-436,-436,-256
6112,0,0,0,0
6113,75,-437,-437,-207
6114,-437,-437,-437,-207
6115,-438,-438,-438,-207
6116,-438,-438,-438,-256
6117,0,0,0,0
6118,73,-439,-439,-207
6119,-439,-439,-439,-207
6120,-440,-440,-440,-207
6121,-440,-440,-440,-256
6122,71,-441,-441,-207
6123,-441,-441,-441,-207
6124,-441,-441,-441,50
6125,-441,-441,-441,-206
6126,-442,-442,-442,-205
6127,-443,-443,-443,-205
6128,-443,-443,-443,-205
6129,-443,-443,-443,-205
6130,-443,-443,-443,-256
6131,69,-443,-443,-205
6132,-443,-443,-443,-205
6133,-443,-443,-443,-205
6134,-443,-443,-443,-205
6135,-444,-444,-444,-205
6136,-444,-444,-444,-205
6137,-446,-446,-446,-205
6138,-446,-446,-446,-205
6139,-512,0,0,0
6140,0,66,-446,-205
6141,-446,-446,-446,-205
6142,-512,0,0,0
6143,-447,-447,-447,-205
6144,-447,-447,-447,-205
6145,64,-448,-448,-205
6146,-448,-448,-448,-205
6147,-512,0,0,0
6148,0,64,-448,-205
6149,-449,-449,-449,-205
6150,-450,-450,-450,-205
6151,-451,-451,-451,-205
6152,-451,-451,-451,-205
6153,-451,-451,-451,0
6154,60,-452,-452,-205
6155,-453,-453,-453,-205
6156,-453,-453,-453,0
6157,58,-454,-454,-205
6158,-455,-455,-455,-205
6159,-455,-455,-455,0
6160,55,-457,-457,-205
6161,-457,-457,-457,-205
6162,-458,-458,-458,-205
6163,-459,-459,-459,-205
6164,-461,-461,-461,-205
6165,-462,-462,-462,-205
6166,-463,-463,-463,-205
6167,-464,-464,-464,-205
6168,-465,-465,-465,-205
6169,-466,-466,-466,-205
6170,-466,-466,-466,-205
6171,-467,-467,-467,-205
6172,-469,-469,-469,-205
6173,-470,-470,-470,-205
6174,-470,-470,-470,-256
6175,41,-471,-471,-205
6176,-472,-472,-472,-205
6177,-473,-473,-473,-205
6178,-474,-474,-474,-205
6179,-475,-475,-475,-205
6180,-477,-477,-477,-205
6181,-477,-477,-477,-256
6182,34,-478,-478,-205
6183,-478,-478,-478,-205
6184,-478,-478,-478,-206
6185,-479,-479,-479,-207
6186,-479,-479,-479,-207
6187,0,0,0,0
6188,32,-480,-480,-206
6189,-480,-480,-480,-206
6190,-481,-481,-481,-206
6191,-482,-482,-482,-206
6192,-482,-482,-482,-206
6193,-483,-483,-483,-205
6194,-483,-483,-483,-204
6195,-483,-483,-483,-204
6196,-483,-483,-483,-203
6197,-483,-483,-483,-202
6198,-483,-483,-483,-202
6199,-483,-483,-483,-201
6200,-484,-484,-484,-201
6201,-485,-485,-485,-200
6202,-485,-485,-485,-200
6203,0,0,0,57
6204,-486,-486,-486,-198
6205,-487,-487,-487,-198
6206,-487,-487,-487,-197
6207,-487,-487,-487,-197
6208,-488,-488,-488,-196
6209,-489,-489,-489,-196
6210,-489,-489,-489,-256
6211,0,0,0,0
6212,22,-490,-490,-195
6213,-490,-490,-490,-194
6214,-490,-490,-490,-193
6215,-491,-491,-491,-192
6216,-492,-492,-492,-192
6217,-493,-493,-493,-192
6218,-493,-493,-493,-191
6219,-494,-494,-494,-189
6220,-495,-495,-495,-189
6221,-495,-495,-495,-188
6222,-496,-496,-496,-187
6223,-497,-497,-497,-186
6224,-498,-498,-498,-186
6225,-499,-499,-499,-185
6226,-501,-501,-501,-185
6227,-501,-501,-501,72
6228,-502,-502,-502,-184
6229,-503,-503,-503,-183
6230,-504,-504,-504,-183
6231,-505,-505,-505,-182
6232,-508,-508,-508,-182
6233,-510,-510,-510,-181
6234,-511,-511,-511,-181
6235,-513,-513,-513,-181
6236,-514,-514,-514,-181
6237,-515,-515,-515,-180
6238,-517,-517,-517,-180
6239,-519,-519,-519,-180
6240,-520,-520,-520,-180
6241,-521,-521,-521,-180
6242,-523,-523,-523,-180
6243,-524,-524,-524,-180
6244,-525,-525,-525,-180
6245,-526,-526,-526,-180
6246,-528,-528,-528,-180
6247,-529,-529,-529,-180
6248,-531,-531,-531,-180
6249,-532,-532,-532,-179
6250,-533,-533,-533,-179
6251,-534,-534,-534,-179
6252,-535,-535,-535,-178
6253,-537,-537,-537,-178
6254,-537,-537,-537,0
6255,230,-538,-538,-178
6256,-539,-539,-539,-178
6257,-541,-541,-541,-178
6258,-543,-543,-543,-178
6259,-543,-543,-543,0
6260,224,-544,-544,-178
6261,-544,-544,-544,-178
6262,-545,-545,-545,-178
6263,-545,-545,-545,-178
6264,-768,0,0,0
6265,0,223,-545,-178
6266,-546,-546,-546,-177
6267,-546,-546,-546,-177
6268,-546,-546,0,0
6269,0,0,0,-177
6270,-546,-546,-546,-176
6271,-546,-546,-546,-176
6272,-546,-546,-546,-256
6273,0,0,0,0
6274,222,-546,-546,-175
6275,-546,-546,-546,-175
6276,-546,-546,-546,-256
6277,0,0,0,82
6278,-546,-546,-546,-174
6279,-546,-546,-546,-256
6280,0,0,0,0
6281,222,-546,-546,-173
6282,-547,-547,-547,-173
6283,-547,-547,-547,-256
6284,220,-548,-548,-173
6285,-549,-549,-549,-172
6286,-549,-549,-549,-172
6287,-550,-550,-550,-171
6288,-550,-550,-550,-171
6289,-550,-550,0,86
6290,-552,-552,-552,-170
6291,-553,-553,-553,-170
6292,-553,-553,-553,87
6293,-553,-553,-553,-169
6294,-554,-554,-554,-169
6295,-555,-555,-555,-169
6296,-556,-556,-556,-169
6297,-557,-557,-557,-169
6298,-559,-559,-559,-169
6299,-559,-559,-559,86
6300,-560,-560,-560,-170
6301,-561,-339,-317,-170
6302,-561,-345,-315,-171
6303,-562,-347,-314,-171
6304,-563,-348,-311,-171
6305,-564,-349,-310,-171
6306,-564,-350,-309,-171
6307,-565,-353,-307,-172
6308,-565,-354,-305,-172
6309,-566,-356,-303,-172
6310,-566,-356,-302,-173
6311,-568,-359,-300,-173
6312,-569,-361,-300,-174
6313,-569,-364,-296,-174
6314,-570,-365,-296,-174
6315,-570,-367,-295,-175
6316,-571,-368,-295,-175
6317,-571,-370,-295,-176
6318,-572,-372,-295,-176
6319,-573,-374,-295,-176
6320,-574,-377,-295,-176
6321,-574,-378,-294,-177
6322,-575,-379,-294,-177
6323,-575,-380,-293,-177
6324,-575,-383,-293,-177
6325,-575,-384,-293,-177
6326,-576,-385,-293,-177
6327,-576,-387,-293,-177
6328,-578,-388,-293,-177
6329,-580,-389,-293,-177
6330,-582,-391,-293,-177
6331,-583,-391,-293,-177
6332,-586,-392,-293,-177
6333,-588,-394,-293,-177
6334,-591,-395,-293,-177
6335,-592,-396,-293,-177
6336,-593,-397,-293,-177
6337,-594,-398,-293,-177
6338,-596,-400,-293,-177
6339,-598,-400,-293,-177
6340,-599,-401,-293,-177
6341,-599,-401,-293,-177
6342,-601,-402,-293,-177
6343,-603,-403,-293,-177
6344,-605,-403,-293,-177
6345,-607,-403,-293,-177
6346,-609,-404,-293,-177
6347,-611,-406,-293,-177
6348,-612,-406,-292,-177
6349,-613,-406,-291,-177
6350,-615,-407,-290,-177
6351,-617,-408,-290,-177
6352,-619,-408,-290,-177
6353,-621,-408,-290,-177
6354,-624,-409,-289,-177
6355,-625,-410,-289,-177
6356,-626,-412,-289,-177
6357,-627,-413,-289,-177
6358,-628,-414,-289,-177
6359,-629,-415,-289,-177
6360,-630,-417,-289,-177
6361,-632,-418,-289,-177
6362,-633,-419,-289,-177
6363,-635,-420,-289,-177
6364,-637,-421,-289,-177
6365,-639,-423,-289,-177
6366,-643,-424,-289,-177
6367,-644,-426,-289,-177
6368,-645,-427,-289,-177
6369,-646,-429,-288,-177
6370,-648,-429,-287,-177
6371,-649,-430,-287,-177
6372,-650,-430,-287,-177
6373,-651,-431,-287,-177
6374,-653,-432,-287,-177
6375,-654,-433,-287,-177
6376,-656,-434,-287,-177
6377,-657,-434,-288,-177
6378,-659,-435,-288,-177
6379,-661,-436,-288,-177
6380,-663,-437,-288,-177
6381,-665,-438,-289,-177
6382,-665,-439,-290,-177
6383,-666,-440,-290,-177
6384,-670,-440,-290,-177
6385,-672,-441,-290,-177
6386,-674,-441,-290,-177
6387,-676,-442,-290,-177
6388,-678,-443,-290,-177
6389,-679,-444,-290,-177
6390,-680,-446,-290,-177
6391,-682,-447,-290,-177
6392,-683,-448,-290,-177
6393,-684,-450,-290,-177
6394,-686,-451,-290,-177
6395,-688,-453,-290,-177
6396,-690,-454,-290,-177
6397,-692,-455,-290,-177
6398,-693,-457,-290,-177
6399,-695,-458,-290,-177
6400,-697,-459,-290,-177
6401,-698,-460,-290,-177
6402,-700,-461,-290,-177
6403,-702,-462,-290,-178
6404,-704,-465,-290,-178
6405,-707,-465,-290,-178
6406,-710,-466,-290,-178
6407,-711,-468,-290,-178
6408,-713,-469,-290,-178
6409,-714,-469,-290,-178
6410,-716,-470,-290,-178
6411,-717,-472,-290,-179
6412,-718,-474,-290,-179
6413,-720,-474,-290,-180
6414,-722,-476,-291,-180
6415,-724,-476,-291,-180
6416,-725,-476,-291,-180
6417,-727,-476,-292,-180
6418,-728,-477,-292,-180
6419,-729,-478,-292,-180
6420,-730,-479,-292,-180
6421,-731,-481,-292,-181
6422,-732,-484,-292,-181
6423,-734,-485,-292,-181
6424,-735,-486,-293,-181
6425,-737,-488,-293,-181
6426,-739,-489,-293,-181
6427,-741,-492,-293,-181
6428,-743,-493,-294,-181
6429,-746,-495,-294,-181
6430,-749,-497,-294,-181
6431,-750,-500,-294,-181
6432,-752,-502,-295,-181
6433,-753,-506,-295,-181
6434,-755,-507,-296,-181
6435,-757,-508,-296,-182
6436,-760,-510,-297,-182
6437,-763,-512,-297,-182
6438,-763,-514,-298,-182
6439,-764,-518,-298,-183
6440,-765,-519,-299,-183
6441,-768,-521,-299,-183
6442,-772,-522,-299,-184
6443,-774,-523,-299,-184
6444,-776,-525,-299,-184
6445,-777,-526,-299,-184
6446,-778,-527,-299,-184
6447,-779,-528,-299,-184
6448,-780,-530,-299,-184
6449,-781,-532,-299,-184
6450,-782,-533,-299,-184
6451,-784,-534,-299,-184
6452,-786,-536,-299,-184
6453,-787,-538,-299,-184
6454,-789,-539,-299,-184
6455,-790,-540,-299,-184
6456,-792,-540,-299,-184
6457,-793,-541,-299,-184
6458,-795,-541,-299,-184
6459,-796,-542,-299,-184
6460,-797,-542,-299,-184
6461,-799,-542,-298,-184
6462,-800,-542,-298,-184
6463,-801,-543,-298,-184
6464,-802,-544,-296,-184
6465,-804,-546,-297,-184
6466,-805,-547,-297,-184
6467,-806,-547,-297,-184
6468,-808,-548,-297,-184
6469,-810,-548,-297,-184
6470,-811,-550,-297,-184
6471,-812,-551,-297,-184
6472,-813,-553,-297,-184
6473,-813,-554,-297,-184
6474,-813,-556,-297,-184
6475,-814,-557,-297,-184
6476,-815,-559,-297,-184
6477,-815,-561,-297,-184
6478,-816,-562,-297,-184
6479,-817,-562,-297,-184
6480,-818,-562,-297,-184
6481,-819,-562,-297,-184
6482,-821,-563,-297,-184
6483,-822,-563,-297,-184
6484,-823,-564,-297,-184
6485,-823,-564,-297,-185
6486,-824,-565,-297,-184
6487,-825,-566,-297,-184
6488,-825,-567,-297,-184
6489,-826,-567,-297,-184
6490,-826,-568,-296,-184
6491,-827,-569,-296,-184
6492,-827,-570,-296,-184
6493,-827,-572,-296,-184
6494,-828,-572,-296,-184
6495,-829,-573,-295,-184
6496,-829,-574,-295,-184
6497,-830,-575,-295,-184
6498,-831,-577,-294,-184
6499,-831,-577,-294,-184
6500,-832,-578,-294,-184
6501,-833,-579,-294,-184
6502,-833,-579,0,0
6503,190,-579,-294,-184
6504,-834,-579,-294,-184
6505,-835,-580,-294,-184
6506,-835,-581,-294,-183
6507,-836,-581,-294,-183
6508,-837,-581,-294,-182
6509,-837,-583,-294,-182
6510,-838,-584,-294,-181
6511,-839,-585,-294,-181
6512,-839,-585,-294,-181
6513,184,-585,-294,-181
6514,-841,-586,-294,-181
6515,-841,-588,-294,-181
6516,-842,-588,-294,-181
6517,-843,-588,-294,-180
6518,-843,-588,-295,-181
6519,-844,-589,-295,-181
6520,-844,-591,-295,-181
6521,-845,-592,-295,-181
6522,-845,-593,-295,-181
6523,-846,-595,-296,-181
6524,-847,-596,-296,-180
6525,-847,-598,-296,-180
6526,-848,-599,-297,-180
6527,-849,-599,-297,-180
6528,-850,-600,-297,-180
6529,-851,-601,-298,-179
6530,-852,-602,-298,-179
6531,-853,-602,-298,-179
6532,-853,165,-299,-178
6533,-854,-604,-299,-178
6534,-856,-605,-299,-178
6535,-857,-606,-299,-177
6536,-858,-608,-299,-177
6537,-860,-609,-300,-176
6538,-861,-610,-300,-176
6539,-862,-611,-300,-176
6540,-863,-613,-300,-175
6541,-865,-614,-300,-175
6542,-867,-615,-300,-175
6543,-869,-616,-300,-175
6544,-870,-616,-300,-175
6545,-871,-618,-300,-175
6546,-872,-619,-300,-175
6547,-873,-620,-300,-175
6548,-875,-621,-300,-175
6549,-877,-622,-300,-174
6550,-878,-623,-300,-174
6551,-880,-624,-300,-174
6552,-882,-625,-300,-174
6553,-883,-626,-300,-174
6554,-884,-628,-300,-174
6555,-885,-628,-300,-174
6556,-887,-629,-300,-174
6557,-888,-630,-300,-174
6558,-890,-631,-300,-174
6559,-892,-632,-300,-174
6560,-893,-633,-300,-173
6561,-895,-634,-300,-173
6562,-897,-635,-300,-173
6563,-899,-637,-300,-172
6564,-901,-638,-300,-172
6565,-903,-639,-300,-172
6566,-905,-640,-300,-171
6567,-906,-640,-301,-171
6568,-908,-641,-301,-171
6569,-909,-642,-301,-171
6570,-911,-642,-301,-171
6571,-913,-643,-301,-171
6572,-914,-644,-301,-170
6573,-916,-644,-301,-170
6574,-917,-645,-301,-170
6575,-919,-646,-301,-170
6576,-920,-647,-301,-170
6577,-921,-648,-301,-170
6578,-922,-649,-301,-170
6579,-923,-651,-301,-170
6580,-925,-651,-301,-170
6581,-926,-652,-301,-170
6582,-927,-653,-301,-170
6583,-928,-654,-301,-170
6584,-929,-655,-301,-170
6585,-930,-656,-301,-170
6586,-932,-657,-301,-170
6587,-933,-658,-301,-170
6588,-934,-660,-301,-170
6589,-935,-661,-301,-170
6590,-936,-662,-301,-170
6591,-938,-663,-301,-170
6592,-939,-663,-301,-170
6593,-940,-664,-301,-170
6594,-941,-664,-301,-170
6595,-942,-665,-301,-170
6596,-943,-665,-301,-170
6597,-944,-666,-301,-170
6598,-944,-667,-301,-170
6599,-945,-668,-301,-170
6600,-946,-669,-301,-170
6601,-946,-670,-301,-170
6602,-947,-671,-301,-170
6603,-948,-672,-301,-170
6604,-948,-672,0,0
6605,75,-672,-301,-170
6606,-950,-673,-302,-170
6607,-950,-673,-302,-170
6608,-951,-674,-303,-170
6609,-952,-674,-303,-170
6610,-952,93,-303,-170
6611,-953,-676,-304,-170
6612,-953,-677,-304,-170
6613,-954,-677,-304,-170
6614,-955,-678,-304,-170
6615,-955,-679,-304,-170
6616,-956,-680,-304,-169
6617,-957,-681,-304,-169
6618,-958,-681,-304,-169
6619,-959,-682,-304,-169
6620,-960,-683,-304,-169
6621,-961,-683,-304,-169
6622,-961,0,0,0
6623,62,-684,-304,-169
6624,-962,-685,-304,-168
6625,-963,-685,-304,-168
6626,-964,-685,-305,-168
6627,-964,-685,-305,-168
6628,-965,-686,-305,-168
6629,-965,-687,-306,-168
6630,-966,-688,-306,-168
6631,-966,-688,0,0
6632,0,79,-306,-168
6633,-967,-690,-307,-168
6634,-967,-691,-307,-168
6635,-967,-693,-305,-168
6636,-968,-693,-305,-168
6637,-968,-694,-305,-168
6638,-969,-694,-305,-168
6639,-969,-768,206,-168
6640,-970,-695,-306,-168
6641,-970,-695,-306,-168
6642,-971,-695,-306,-168
6643,-971,-695,-307,-168
6644,-971,-695,-307,-168
6645,-972,-695,-307,-168
6646,-972,-695,-307,-168
6647,-973,-695,-308,-168
6648,-973,-696,-308,-168
6649,-973,-697,-308,-168
6650,-974,-698,-308,-168
6651,-975,-699,-309,-168
6652,-975,-700,-309,-168
6653,-976,-701,-309,-168
6654,-977,-703,-309,-168
6655,-978,-704,-309,-168
6656,-978,-706,-309,-168
6657,-979,-706,-309,-168
6658,-980,-707,-310,-168
6659,-981,-708,-310,-168
6660,-982,-709,-310,-168
6661,-982,-710,-310,-168
6662,-982,-711,-310,-168
6663,-983,-712,-310,-168
6664,-983,-713,-310,-168
6665,-983,-714,-310,-168
6666,-984,-715,-310,-168
6667,-984,-717,-310,-168
6668,-984,-717,0,0
6669,39,-718,-310,-168
6670,-985,-720,-310,-168
6671,-985,-722,-310,-168
6672,-986,-724,-310,-168
6673,-986,-725,-309,-168
6674,-986,-727,-309,-168
6675,-987,-728,-309,-168
6676,-987,-730,-309,-168
6677,-987,-732,-309,-168
6678,-988,-732,-308,-168
6679,-988,-733,-308,-168
6680,-988,-734,-308,-168
6681,-989,-737,-308,-168
6682,-989,-739,-307,-168
6683,-989,-740,-306,-168
6684,-990,-742,-305,-168
6685,-990,-743,-304,-168
6686,-990,-745,-304,-168
6687,-991,-747,-303,-167
6688,-991,-750,-303,-167
6689,-992,-750,-301,-167
6690,-992,-751,-300,-167
6691,-992,-753,-299,-167
6692,-992,-755,-299,-166
6693,-993,-757,-299,-165
6694,-993,-757,-299,-165
6695,0,10,-298,-164
6696,-993,-759,-297,-164
6697,-994,-759,-296,-164
6698,-994,-760,-296,-164
6699,-994,-761,-296,-164
6700,-994,-763,-296,-164
6701,-995,-763,-294,-164
6702,-995,-764,-294,-164
6703,-995,-765,-294,-163
6704,-995,-766,-294,-162
6705,-996,-766,-294,-161
6706,-996,-767,-293,-161
6707,-996,-768,-292,-161
6708,-996,-769,-292,-160
6709,-997,-769,-291,-159
6710,-997,-770,-291,-159
6711,-997,-771,-291,-158
6712,-997,-771,-291,-158
6713,-998,-772,-290,-157
6714,-998,-773,-290,-157
6715,-998,-773,0,100
6716,-998,-773,-289,-156
6717,-999,-773,-289,-156
6718,-999,-774,-288,-156
6719,-999,-774,-287,-156
6720,-999,-775,-286,-156
6721,-999,-775,-286,101
6722,-999,-776,-286,-154
6723,-1000,-777,-286,-154
6724,-1000,-778,-285,-153
6725,-1000,-779,-285,-153
6726,-1000,-780,-285,-153
6727,-1000,-780,0,0
6728,0,243,-284,-153
6729,-1000,-782,-284,-153
6730,-1001,-783,-284,-153
6731,-1001,-783,0,0
6732,0,0,229,-153
6733,-1001,-784,-283,-153
6734,-1001,-784,-282,-152
6735,-1001,-784,-282,-152
6736,-1002,-785,-281,-152
6737,-1002,-785,-281,-151
6738,-1002,-785,-281,-151
6739,-1024,0,0,0
6740,0,238,-281,-151
6741,-1002,-786,-281,-151
6742,-1002,-787,-280,-150
6743,-1003,-787,-280,-149
6744,-1003,-788,-280,-148
6745,-1003,-788,-280,-148
6746,0,235,-279,-148
6747,-1003,-789,-279,-147
6748,-1003,-790,-279,-147
6749,-1004,-790,-279,-147
6750,-1004,-1024,0,0
6751,0,0,233,-146
6752,-1004,-790,-279,-145
6753,-1005,-791,-279,-144
6754,-1005,-791,-279,-144
6755,0,232,-278,-144
6756,-1006,-792,-278,-143
6757,-1007,-792,-278,-143
6758,-1007,0,0,114
6759,-1008,-793,-278,-142
6760,-1009,-793,-278,-142
6761,-1010,-793,-278,-142
6762,-1011,-793,-278,-142
6763,-1013,-794,-278,-142
6764,-1014,-794,-278,-142
6765,-1015,-794,-278,-142
6766,-1016,-795,-278,-141
6767,-1017,-795,-278,-140
6768,-1018,-795,-279,-139
6769,-1019,-795,-279,-139
6770,-1020,-795,-279,-138
6771,-1021,-795,-279,-138
6772,-1022,-795,-279,-137
6773,-1023,-796,-279,-137
6774,-1023,-796,-279,-256
6775,0,-796,-279,-137
6776,-1025,-796,-279,-135
6777,-1026,-796,-279,-135
6778,-1027,-796,-279,-134
6779,-1028,-796,-279,-133
6780,-1029,-796,-279,-132
6781,-1030,-796,-279,-131
6782,-1031,-796,-279,-130
6783,-1032,-796,-279,-129
6784,-1032,-796,-279,-128
6785,-1033,-796,-279,-128
6786,-1034,-796,-279,-126
6787,-1035,-796,-279,-125
6788,-1036,-796,-279,-124
6789,-1037,-796,-279,-123
6790,-1038,-796,-280,-122
6791,-1039,-796,-280,-121
6792,-1039,-796,-280,-120
6793,-1040,-797,-280,-119
6794,-1041,-797,-281,-118
6795,-1042,-797,-281,-117
6796,-1043,-797,-281,-116
6797,-1043,-797,-282,-115
6798,-1044,-798,-282,-114
6799,-1045,-798,-282,-114
6800,-1046,-798,-282,-113
6801,-1046,-798,-282,-113
6802,-1047,-799,-282,-112
6803,-1048,-800,-282,-111
6804,-1049,-800,-281,-111
6805,-1050,-800,-281,-110
6806,-1050,-800,-281,-109
6807,-1051,-800,-281,-108
6808,-1052,-800,-280,-108
6809,-1052,-800,-279,-107
6810,-1053,-800,-279,-107
6811,-1054,-800,-278,-106
6812,-1054,-800,-278,-106
6813,-1055,-800,-277,-105
6814,-1056,-800,-277,-104
6815,-1056,-800,-276,-103
6816,-1057,-800,-276,-102
6817,-1058,-800,-275,-101
6818,-1058,-800,-274,-100
6819,-1058,-800,-273,-99
6820,-1059,-800,-272,-98
6821,-1059,-800,-270,-98
6822,-1060,-800,-268,-97
6823,-1060,-799,-267,-97
6824,-1061,-799,-266,-96
6825,-1061,-798,-266,-95
6826,-1061,-798,-265,-95
6827,-1061,-797,-264,-94
6828,-1061,-797,-263,-93
6829,-1062,-796,-263,-92
6830,-1062,-796,-262,-91
6831,-1062,-796,-262,-91
6832,0,229,-260,-90
6833,-1063,-795,-259,-89
6834,-1063,-795,-258,-88
6835,-1063,-795,-258,-87
6836,-1063,-795,-258,-86
6837,-1063,-795,-257,-86
6838,-1063,-795,-257,-85
6839,-1063,-794,-257,-85
6840,-1063,-794,-256,-84
6841,-1063,-794,-256,-84
6842,-1063,-793,-255,-82
6843,-1064,-793,-254,-82
6844,-1063,-792,-254,-82
6845,-1063,-791,-253,-82
6846,-1063,-791,-253,-81
6847,-1063,-790,-253,-81
6848,-1063,-790,-253,-256
6849,218,-790,-252,-80
6850,-1062,-788,-252,-80
6851,-1061,-787,-252,-80
6852,-1061,-787,0,0
6853,220,-785,-252,-80
6854,-1059,-784,-252,-80
6855,-1057,-784,-252,-80
6856,-1057,239,-252,-79
6857,-1057,-784,-252,-79
6858,-1057,-783,-252,-79
6859,-1056,-782,-252,-79
6860,-1055,-781,-252,-79
6861,-1054,-780,-252,-79
6862,-1054,-780,0,0
6863,0,0,0,-79
6864,-1054,-780,-252,-79
6865,-1054,-780,5,-79
6866,-1054,-779,-251,-79
6867,-1053,-777,-251,-79
6868,-1053,-776,-250,-79
6869,-1053,-775,-249,-79
6870,-1053,-775,-248,-79
6871,-1053,-774,-249,-79
6872,-1053,-774,-249,-79
6873,-1053,-1024,0,0
6874,228,-773,-249,-79
6875,-1052,-773,-249,-79
6876,-1280,252,-249,-79
6877,-1051,-772,-249,-79
6878,-1051,-771,-249,-79
6879,-1051,-771,-249,-79
6880,-1051,-1024,0,0
6881,230,-770,-249,-79
6882,-1050,-769,-249,-79
6883,-1050,-768,-248,-79
6884,-1049,-767,-248,-79
6885,-1049,-766,-247,-79
6886,-1049,-766,-247,-79
6887,-1048,-765,-247,-79
6888,-1048,-765,-247,-79
6889,-1047,-764,-247,-79
6890,-1047,-764,-248,-79
6891,-1047,-763,-247,-79
6892,-1046,-762,-246,-79
6893,-1046,-761,-245,-79
6894,-1045,-761,-244,-79
6895,-1045,-760,-243,-79
6896,-1045,-760,-242,-79
6897,-1044,-760,-242,-79
6898,-1044,-760,-241,-79
6899,-1043,-760,-240,-79
6900,-1043,-760,-239,-79
6901,-1043,-760,-238,-79
6902,-1043,-760,-237,-78
6903,-1042,-760,-237,-78
6904,-1042,-760,-236,-78
6905,-1042,-760,-236,-78
6906,-1041,-760,-235,-78
6907,-1041,-760,-235,-78
6908,-1280,0,22,-78
6909,-1041,-760,-234,-78
6910,-1040,-760,-234,-77
6911,-1040,-760,-233,-77
6912,-1040,-760,-233,0
6913,0,7,-232,-76
6914,-1040,-761,-232,-76
6915,-1040,-768,25,-76
6916,-1039,-761,-231,-76
6917,-1039,-761,-230,-75
6918,-1038,-761,-230,-75
6919,-1038,-761,-229,-75
6920,-1037,-761,-229,-75
6921,-1037,-761,-228,-75
6922,-1037,-761,-228,-75
6923,-1037,-761,-256,182
6924,-1037,-761,-227,-74
6925,-1037,-761,-226,-74
6926,-1037,-761,-226,0
6927,0,0,0,0
6928,-1037,-761,-225,-74
6929,-1037,-761,-225,-73
6930,-1037,-761,-225,-73
6931,-1037,-761,-225,-72
6932,-1037,-761,-225,-72
