index,v0,v1,v2,v3
3328,-1055,-812,-812,-792
3329,-1055,-811,-811,-792
3330,-1054,-810,-810,-791
3331,-1054,-809,-809,-790
3332,-1054,-808,-808,-790
3333,-1053,-807,-807,-790
3334,-1053,-804,-804,-790
3335,-1053,-803,-803,-790
3336,-1052,-800,-800,-790
3337,-1052,-799,-799,-790
3338,-1052,-798,-798,-789
3339,-1052,-796,-796,-789
3340,-1052,-796,-796,-788
3341,-1051,-794,-794,-788
3342,-1051,-792,-792,-786
3343,-1051,-792,-792,-786
3344,-1051,-790,-790,-785
3345,-1051,-789,-789,-783
3346,-1050,-788,-788,-783
3347,-1050,-786,-786,-781
3348,-1049,-785,-785,-780
3349,-1049,-782,-782,-779
3350,-1049,-780,-780,-778
3351,-1048,-777,-777,-776
3352,-1048,-776,-776,-774
3353,-1048,-774,-774,-772
3354,-1047,-772,-772,-770
3355,-1047,-770,-770,-768
3356,-1047,-768,-768,-767
3357,-1047,-766,-766,-766
3358,-1047,-764,-764,-764
3359,-1047,-762,-762,-762
3360,-1047,-761,-761,-761
3361,-1047,-758,-758,-758
3362,-1047,-757,-757,-757
3363,-1047,-755,-755,-755
3364,-1047,-754,-754,-754
3365,-1047,-752,-752,-752
3366,-1047,-750,-750,-750
3367,-1047,-748,-748,-748
3368,-1047,-746,-746,-746
3369,-1047,-744,-744,-744
3370,-1047,-742,-742,-742
3371,-1047,-741,-741,-741
3372,-1047,-739,-739,-739
3373,-1047,-738,-738,-738
3374,-1047,-735,-735,-735
3375,-1047,-734,-734,-734
3376,-1047,-733,-733,-733
3377,-1047,-731,-731,-731
3378,-1047,-729,-729,-729
3379,-1047,-728,-728,-728
3380,-1047,-728,-728,-728
3381,0,42,-726,-726
3382,-1047,-725,-725,-725
3383,-1047,-724,-724,-724
3384,-1047,-722,-722,-722
3385,-1047,-722,-722,-722
3386,0,48,-720,-720
3387,-1047,-718,-718,-718
3388,-1047,-718,-718,-718
3389,0,51,-717,-717
3390,-1047,-716,-716,-716
3391,-1048,-716,-716,-716
3392,-1048,-716,-716,-716
3393,0,53,-715,-715
3394,-1049,-715,-715,-715
3395,-1049,-714,-714,-714
3396,-1049,-714,-714,-714
3397,0,55,-713,-713
3398,-1049,-713,-713,-713
3399,-1049,-712,-712,-712
3400,-1049,-711,-711,-711
3401,-1049,-711,-711,-711
3402,0,0,0,0
3403,0,-710,-710,-710
3404,-1049,-710,-710,-710
3405,-1049,-710,-710,-710
3406,0,59,-709,-709
3407,-1049,-708,-708,-708
3408,-1049,-708,-708,-708
3409,0,61,-707,-707
3410,-1049,-707,-707,-707
3411,-1049,-706,-706,-706
3412,-1049,-706,-706,-706
3413,-1049,-768,0,0
3414,0,0,62,-706
3415,-1049,-706,-706,-706
3416,-1049,-768,0,62
3417,-1049,-706,-706,-706
3418,-1049,-768,0,0
3419,231,-706,-706,-706
3420,-1049,-706,-706,-706
3421,-1049,-768,0,0
3422,-1049,-706,-706,-706
3423,-1049,-768,0,0
3424,0,-706,-706,-706
3425,-1049,-706,-706,-706
3426,-1049,-768,-706,-706
3427,-1049,-706,-706,-706
3428,-1049,-768,0,-706
3429,-1049,-706,-706,-706
3430,-1049,-768,0,0
3431,-1049,-706,-706,-706
3432,-1049,-768,0,0
3433,0,-706,-706,-706
3434,-1049,-706,-706,-706
3435,-1049,-768,-706,-706
3436,-1049,-706,-706,-706
3437,-1049,-768,0,-706
3438,-1049,-706,-706,-706
3439,-1049,-768,0,0
3440,-1049,-706,-706,-706
3441,-1049,-768,0,0
3442,0,-706,-706,-706
3443,-1050,-706,-706,-706
3444,-1050,0,0,0
3445,0,0,-706,-706
3446,-1050,-706,-706,-706
3447,-1050,0,0,0
3448,0,63,-705,-705
3449,-1050,-705,-705,-705
3450,-1050,-705,-705,-705
3451,0,0,0,0
3452,0,-705,-705,-705
3453,-1050,-705,-705,-705
3454,0,0,-705,-705
3455,-1050,-705,-705,-705
3456,-1050,-705,-705,-705
3457,-1050,-705,-705,-705
3458,0,0,0,0
3459,-1050,-705,-705,-705
3460,0,0,0,0
3461,0,-705,-705,-705
3462,-1050,-705,-705,-705
3463,0,0,-705,-705
3464,-1050,-705,-705,-705
3465,-1050,-705,-705,-705
3466,-1050,-705,-705,-705
3467,0,62,-706,-706
3468,-1050,-706,-706,-706
3469,-1051,-706,-706,-706
3470,-1051,-706,-706,-706
3471,-1280,0,0,0
3472,0,62,-706,-706
3473,-1051,-707,-707,-707
3474,-1051,-707,-707,-707
3475,-1280,0,0,0
3476,0,60,-708,-708
3477,-1051,-708,-708,-708
3478,-1051,-708,-708,-708
3479,-1052,-708,-708,-708
3480,-1052,-708,-708,-708
3481,-1280,0,0,0
3482,0,60,-708,-708
3483,-1052,-708,-708,-708
3484,-1052,-708,-708,-708
3485,-1052,-708,-708,-708
3486,-1052,-708,-708,-708
3487,-1280,60,-708,-708
3488,-1053,-708,-708,-708
3489,-1053,-708,-708,-708
3490,-1280,0,0,0
3491,0,60,-708,-708
3492,-1053,-708,-708,-708
3493,-1054,-708,-708,-708
3494,-1054,-709,-709,-709
3495,-1055,-709,-709,-709
3496,-1055,0,0,0
3497,0,58,-710,-710
3498,-1056,-710,-710,-710
3499,-1056,-710,-710,-710
3500,-1280,0,0,0
3501,0,58,-710,-710
3502,-1057,-710,-710,-710
3503,-1057,-711,-711,-711
3504,-1057,-711,-711,-711
3505,-1280,0,0,0
3506,0,57,-711,-711
3507,-1058,-711,-711,-711
3508,-1058,-711,-711,-711
3509,-1280,0,0,0
3510,0,57,-711,-711
3511,-1058,-711,-711,-711
3512,-1058,-711,-711,-711
3513,-1058,-711,-711,-711
3514,-1058,-711,-711,-711
3515,-1059,-711,-711,-711
3516,-1059,-711,-711,-711
3517,-1280,56,-712,-712
3518,-1059,-712,-712,-712
3519,-1059,-712,-712,-712
3520,-1280,0,0,0
3521,0,56,-712,-712
3522,-1059,-712,-712,-712
3523,-1059,-712,-712,-712
3524,-1059,-712,-712,-712
3525,-1280,0,0,0
3526,0,-712,-712,-712
3527,-1059,-713,-713,-713
3528,-1059,-713,-713,-713
3529,-1059,-713,-713,-713
3530,-1059,-713,-713,-713
3531,-1059,-768,55,-713
3532,-1059,-713,-713,-713
3533,-1059,-713,-713,-713
3534,-1059,-713,-713,-713
3535,-1059,-713,-713,-713
3536,-1059,-713,-713,-713
3537,-1059,-713,-713,-713
3538,-1058,-713,-713,-713
3539,-1058,-713,-713,-713
3540,-1280,0,0,0
3541,0,55,-713,-713
3542,-1058,-713,-713,-713
3543,-1057,-713,-713,-713
3544,-1057,-713,-713,-713
3545,-1280,0,0,0
3546,224,-713,-713,-713
3547,-1056,-713,-713,-713
3548,-1055,-713,-713,-713
3549,-1055,-713,-713,-713
3550,-1054,-713,-713,-713
3551,-1054,-713,-713,-713
3552,-1053,-713,-713,-713
3553,-1053,-713,-713,-713
3554,-1280,0,0,0
3555,0,54,-714,-714
3556,-1053,-714,-714,-714
3557,-1053,-714,-714,-714
3558,-1280,0,0,0
3559,0,53,-715,-715
3560,-1053,-715,-715,-715
3561,-1053,-715,-715,-715
3562,-1280,0,0,0
3563,0,52,-716,-716
3564,-1053,-716,-716,-716
3565,-1053,-716,-716,-716
3566,-1280,0,0,0
3567,0,52,-716,-716
3568,-1053,-716,-716,-716
3569,-1053,-716,-716,-716
3570,-1053,-716,-716,-716
3571,-1053,-716,-716,-716
3572,-1053,-716,-716,-716
3573,-1053,-716,-716,-716
3574,-1053,-716,-716,-716
3575,-1053,-716,-716,-716
3576,-1053,-716,-716,-716
3577,-1053,-716,-716,-716
3578,-1053,-716,-716,-716
3579,-1280,0,-716,-716
3580,-1053,-716,-716,-716
3581,-1053,-716,-716,-716
3582,-1053,-716,-716,-716
3583,-1053,-716,-716,-716
3584,-1052,-716,-716,-716
3585,-1052,-716,-716,-716
3586,-1280,0,0,0
3587,0,52,-716,-716
3588,-1052,-716,-716,-716
3589,-1052,-716,-716,-716
3590,-1280,52,-716,-716
3591,-1052,-716,-716,-716
3592,-1052,-716,-716,-716
3593,-1052,-715,-715,-715
3594,-1052,-715,-715,-715
3595,-1280,0,0,0
3596,0,53,-715,-715
3597,-1052,-715,-715,-715
3598,-1052,-715,-715,-715
3599,-1280,53,-715,-715
3600,-1052,-715,-715,-715
3601,-1052,-715,-715,-715
3602,-1052,-715,-715,-715
3603,-1052,-715,-715,-715
3604,-1052,-715,-715,-715
3605,-1052,-715,-715,-715
3606,-1052,-715,-715,-715
3607,-1052,-715,-715,-715
3608,-1052,-715,-715,-715
3609,-1052,-715,-715,-715
3610,-1052,-715,-715,-715
3611,-1053,-715,-715,-715
3612,-1053,-715,-715,-715
3613,-1280,53,-715,-715
3614,-1053,-715,-715,-715
3615,-1053,-715,-715,-715
3616,-1054,-715,-715,-715
3617,-1054,-715,-715,-715
3618,-1280,0,0,0
3619,0,53,-715,-715
3620,-1054,-715,-715,-715
3621,-1054,-715,-715,-715
3622,-1280,53,-715,-715
3623,-1054,-715,-715,-715
3624,-1054,-715,-715,-715
3625,-1055,-715,-715,-715
3626,-1055,-715,-715,-715
3627,-1280,0,0,0
3628,224,-715,-715,-715
3629,-1056,-715,-715,-715
3630,-1280,0,0,0
3631,223,-715,-715,-715
3632,-1057,-715,-715,-715
3633,-1280,54,-714,-714
3634,-1058,-714,-714,-714
3635,-1058,-714,-714,-714
3636,-1280,0,0,0
3637,0,54,-714,-714
3638,-1058,-714,-714,-714
3639,-1058,-714,-714,-714
3640,-1058,-714,-714,-714
3641,-1058,-714,-714,-714
3642,-1058,-714,-714,-714
3643,-1058,-714,-714,-714
3644,-1058,-714,-714,-714
3645,-1058,-714,-714,-714
3646,-1058,-714,-714,-714
3647,-1058,-714,-714,-714
3648,-1058,-714,-714,-714
3649,-1280,0,-714,-714
3650,-1058,-714,-714,-714
3651,-1058,-714,-714,-714
3652,-1058,-714,-714,-714
3653,-1058,-714,-714,-714
3654,-1280,0,-714,-714
3655,-1058,-714,-714,-714
3656,-1058,-714,-714,-714
3657,-1058,-714,-714,-714
3658,-1058,-714,-714,-714
3659,-1280,54,-714,-714
3660,-1058,-714,-714,-714
3661,-1058,-714,-714,-714
3662,-1058,-714,-714,-714
3663,-1058,-714,-714,-714
3664,-1058,-714,-714,-714
3665,-1058,-714,-714,-714
3666,-1058,-714,-714,-714
3667,-1058,-714,-714,-714
3668,-1280,54,-714,-714
3669,-1058,-714,-714,-714
3670,-1058,-714,-714,-714
3671,-1058,-714,-714,-714
3672,-1058,-714,-714,-714
3673,-1058,-714,-714,-714
3674,-1058,-714,-714,-714
3675,-1058,-714,-714,-714
3676,-1058,-714,-714,-714
3677,-1280,54,-714,-714
3678,-1058,-714,-714,-714
3679,-1058,-714,-714,-714
3680,-1058,-714,-714,-714
3681,-1058,-714,-714,-714
3682,-1058,-715,-715,-715
3683,-1058,-715,-715,-715
3684,-1058,-715,-715,-715
3685,-1280,0,0,0
3686,0,53,-715,-715
3687,-1058,-715,-715,-715
3688,-1058,-715,-715,-715
3689,-1058,-715,-715,-715
3690,-1280,0,0,0
3691,0,53,-715,-715
3692,-1058,-715,-715,-715
3693,-1058,-715,-715,-715
3694,-1058,-715,-715,-715
3695,-1280,0,0,53
3696,-1058,-715,-715,-715
3697,-1058,-715,-715,-715
3698,-1058,-715,-715,-715
3699,-1058,-715,-715,-715
3700,-1280,0,0,53
3701,-1058,-715,-715,-715
3702,-1058,-715,-715,-715
3703,-1058,-715,-715,-715
3704,-1280,52,-716,-716
3705,-1058,-716,-716,-716
3706,-1058,-716,-716,-716
3707,-1280,0,0,0
3708,0,52,-716,-716
3709,-1058,-716,-716,-716
3710,-1058,-716,-716,-716
3711,-1058,-716,-716,-716
3712,-1280,0,0,0
3713,0,52,-716,-716
3714,-1057,-716,-716,-716
3715,-1057,-716,-716,-716
3716,-1280,0,0,0
3717,0,52,-716,-716
3718,-1057,-716,-716,-716
3719,-1057,-716,-716,-716
3720,-1057,-716,-716,-716
3721,-1056,-716,-716,-716
3722,-1056,-716,-716,-716
3723,-1280,0,0,0
3724,0,52,-716,-716
3725,-1056,-716,-716,-716
3726,-1056,-716,-716,-716
3727,-1280,52,-716,-716
3728,-1056,-716,-716,-716
3729,-1056,-716,-716,-716
3730,-1056,-716,-716,-716
3731,-1056,-716,-716,-716
3732,-1280,52,-716,-716
3733,-1056,-716,-716,-716
3734,-1056,-716,-716,-716
3735,-1056,-717,-717,-715
3736,-1056,-717,-717,-715
3737,-1056,-717,-717,-715
3738,-1280,0,0,54
3739,-1056,-717,-717,-714
3740,-1056,-717,-717,-768
3741,0,50,-718,-713
3742,-1056,-719,-719,-713
3743,-1056,-719,-719,-712
3744,-1056,-719,-719,-711
3745,-1056,-720,-720,-710
3746,-1056,-720,-720,-709
3747,-1056,-720,-720,-708
3748,-1056,-721,-721,-707
3749,-1056,-721,-721,-707
3750,0,49,-719,-707
3751,-1056,-719,-719,-708
3752,-1056,-720,-720,-708
3753,-1056,-721,-721,-708
3754,-1056,-721,-721,-768
3755,0,46,-722,-708
3756,-1056,-722,-722,-708
3757,-1056,-768,0,61
3758,-1056,-722,-722,-707
3759,-1056,-722,-722,-768
3760,0,0,0,0
3761,224,-722,-722,-707
3762,-1056,-722,-722,-707
3763,-1280,45,-723,-707
3764,-1056,-723,-723,-707
3765,-1056,-768,0,0
3766,0,0,45,-707
3767,-1056,-723,-723,-707
3768,-1056,-768,0,0
3769,-1056,-723,-723,-707
3770,-1056,-723,-723,-707
3771,-1056,-768,45,-708
3772,-1056,-723,-723,-708
3773,-1056,-723,-723,-768
3774,0,0,0,0
3775,224,-723,-723,-708
3776,-1056,-723,-723,-768
3777,0,0,45,-708
3778,-1056,-723,-723,-708
3779,-1056,-723,-723,-708
3780,-1056,-723,-723,-708
3781,-1056,-723,-723,-768
3782,224,-723,-723,-708
3783,-1056,-723,-723,-768
3784,0,45,-723,-708
3785,-1056,-723,-723,-707
3786,-1056,-723,-723,-707
3787,-1056,-723,-723,-768
3788,0,0,0,0
3789,223,-723,-723,-707
3790,-1057,-723,-723,-707
3791,-1057,-723,-723,-707
3792,-1057,-723,-723,-706
3793,-1058,-723,-723,-706
3794,-1058,-723,-723,-768
3795,0,0,0,0
3796,222,-723,-723,-706
3797,-1058,-723,-723,-706
3798,-1057,-724,-724,-706
3799,-1057,-724,-724,-706
3800,-1057,-724,-724,-768
3801,0,0,0,0
3802,223,-724,-724,-706
3803,-1057,-725,-725,-706
3804,-1057,-725,-725,-706
3805,-1057,-768,0,0
3806,0,0,43,-706
3807,-1057,-725,-725,-706
3808,-1057,-725,-725,-706
3809,-1057,-768,0,0
3810,223,-726,-726,-706
3811,-1057,-726,-726,-706
3812,-1057,-726,-726,-768
3813,0,0,0,0
3814,223,-726,-726,-706
3815,-1057,-726,-726,-706
3816,-1057,-726,-726,-706
3817,-1057,-726,-726,-768
3818,0,0,42,-706
3819,-1057,-726,-726,-706
3820,-1057,-727,-727,-706
3821,-1057,-727,-727,-707
3822,-1057,-727,-727,-707
3823,-1057,-768,0,0
3824,0,0,41,-707
3825,-1057,-727,-727,-707
3826,-1057,-727,-727,-707
3827,-1057,-768,0,0
3828,223,-727,-727,-707
3829,-1057,-727,-727,-707
3830,-1057,-727,-727,-707
3831,-1057,-727,-727,-707
3832,-1057,-768,41,-707
3833,-1057,-728,-728,-707
3834,-1057,-728,-728,-707
3835,-1057,-768,0,0
3836,0,0,40,-707
3837,-1057,-728,-728,-707
3838,-1057,-728,-728,-707
3839,-1057,-768,40,-707
3840,-1057,-728,-728,-707
3841,-1057,-728,-728,-707
3842,-1057,-728,-728,-707
3843,-1057,-768,0,0
3844,223,-728,-728,-707
3845,-1057,-728,-728,-707
3846,-1058,-728,-728,-707
3847,-1058,-728,-728,-707
3848,-1280,0,0,62
3849,-1058,-728,-728,-706
3850,-1058,-728,-728,-768
3851,0,0,0,0
3852,222,-728,-728,-706
3853,-1058,-728,-728,-706
3854,-1058,-728,-728,-768
3855,222,-728,-728,-706
3856,-1058,-728,-728,-706
3857,-1058,-728,-728,-706
3858,-1058,-728,-728,-768
3859,0,0,40,-706
3860,-1058,-728,-728,-706
3861,-1058,-728,-728,-706
3862,-1058,-728,-728,-706
3863,-1058,-728,-728,-768
3864,0,0,40,-706
3865,-1058,-728,-728,-706
3866,-1058,-728,-728,-706
3867,-1058,-728,-728,-706
3868,-1058,-728,-728,-768
3869,222,-728,-728,-706
3870,-1058,-728,-728,-706
3871,-1058,-728,-728,-706
3872,-1058,-728,-728,-768
3873,0,0,40,-706
3874,-1058,-728,-728,-706
3875,-1058,-728,-728,-706
3876,-1058,-728,-728,-706
3877,-1058,-728,-728,-768
3878,222,-728,-728,-706
3879,-1058,-728,-728,-706
3880,-1058,-728,-728,-706
3881,-1058,-728,-728,-768
3882,0,0,40,-706
3883,-1058,-728,-728,-706
3884,-1058,-728,-728,-706
3885,-1058,-728,-728,-706
3886,-1058,-728,-728,-768
3887,222,-729,-729,-706
3888,-1058,-729,-729,-706
3889,-1058,-729,-729,-768
3890,0,0,0,0
3891,222,-730,-730,-706
3892,-1058,-730,-730,-706
3893,-1058,-768,0,0
3894,0,37,-731,-706
3895,-1058,-731,-731,-706
3896,-1058,-768,0,0
3897,0,0,37,-706
3898,-1058,-731,-731,-706
3899,-1058,-731,-731,-707
3900,-1058,-731,-731,-707
3901,-1058,-732,-732,-707
3902,-1058,-732,-732,-768
3903,0,0,0,0
3904,222,-732,-732,-707
3905,-1058,-733,-733,-707
3906,-1058,-733,-733,-768
3907,0,0,0,0
3908,222,-733,-733,-707
3909,-1058,-733,-733,-707
3910,-1280,0,0,0
3911,0,35,-733,-707
3912,-1058,-733,-733,-768
3913,0,34,-734,-707
3914,-1058,-734,-734,-707
3915,-1058,-768,0,0
3916,0,0,34,-707
3917,-1058,-734,-734,-707
3918,-1058,-734,-734,-707
3919,-1058,-768,34,-707
3920,-1058,-734,-734,-707
3921,-1058,-734,-734,-707
3922,-1058,-734,-734,-707
3923,-1058,-768,0,0
3924,222,-734,-734,-707
3925,-1058,-734,-734,-707
3926,-1058,-768,0,0
3927,222,-734,-734,-707
3928,-1058,-734,-734,-707
3929,-1058,-734,-734,-707
3930,-1058,-734,-734,-707
3931,-1058,-768,34,-707
3932,-1058,-734,-734,-707
3933,-1058,-734,-734,-707
3934,-1058,-734,-734,-707
3935,-1058,-768,0,0
3936,222,-734,-734,-707
3937,-1058,-734,-734,-707
3938,-1058,-734,-734,-707
3939,-1058,-734,-734,-707
3940,-1058,-768,34,-707
3941,-1058,-734,-734,-707
3942,-1058,-734,-734,-707
3943,-1058,-734,-734,-707
3944,-1058,-768,0,0
3945,222,-734,-734,-707
3946,-1058,-734,-734,-707
3947,-1058,-734,-734,-708
3948,-1058,-734,-734,-708
3949,-1058,-768,0,0
3950,0,0,34,-708
3951,-1058,-734,-734,-708
3952,-1058,-734,-734,-708
3953,-1058,-768,0,0
3954,222,-734,-734,-708
3955,-1058,-734,-734,-708
3956,-1058,-734,-734,-708
3957,-1058,-768,0,0
3958,0,0,34,-708
3959,-1058,-734,-734,-708
3960,-1058,-734,-734,-708
3961,-1058,-734,-734,-709
3962,-1058,-734,-734,-709
3963,-1058,-734,-734,-768
3964,0,0,0,0
3965,222,-734,-734,-709
3966,-1058,-734,-734,-709
3967,-1058,-734,-734,-768
3968,222,-734,-734,-709
3969,-1058,-734,-734,-709
3970,-1058,-734,-734,-709
3971,-1058,-734,-734,-709
3972,-1058,-734,-734,-768
3973,222,-734,-734,-709
3974,-1058,-734,-734,-709
3975,-1058,-735,-735,-709
3976,-1058,-735,-735,-710
3977,-1058,-735,-735,-710
3978,-1058,-736,-736,-710
3979,-1058,-736,-736,-710
3980,-1058,-768,0,57
3981,-1058,-736,-736,-711
3982,-1058,-736,-736,-768
3983,0,0,0,0
3984,222,-736,-736,-710
3985,-1058,-736,-736,-710
3986,-1058,-768,0,59
3987,-1058,-736,-736,-709
3988,-1058,-736,-736,-708
3989,-1058,-736,-736,-708
3990,-1058,-736,-736,-707
3991,-1058,-736,-736,-707
3992,-1058,-736,-736,-706
3993,-1058,-736,-736,-706
3994,-1058,-736,-736,-768
3995,0,0,0,0
3996,222,-736,-736,-706
3997,-1058,-736,-736,-706
3998,-1058,-736,-736,-768
3999,222,-736,-736,-706
4000,-1058,-736,-736,-706
4001,-1058,-736,-736,-705
4002,-1058,-736,-736,-705
4003,-1058,-736,-736,-768
4004,0,0,0,0
4005,222,-736,-736,-705
4006,-1058,-736,-736,-705
4007,-1057,-736,-736,-705
4008,-1057,-736,-736,-705
4009,-1056,-736,-736,-705
4010,-1056,-736,-736,-705
4011,-1280,0,0,0
4012,0,32,-736,-705
4013,-1055,-736,-736,-705
4014,-1055,-736,-736,-705
4015,-1280,0,0,0
4016,0,32,-736,-705
4017,-1055,-736,-736,-705
4018,-1055,-736,-736,-705
4019,-1055,-736,-736,-705
4020,-1055,-736,-736,-705
4021,-1280,32,-736,-705
4022,-1055,-736,-736,-705
4023,-1055,-736,-736,-705
4024,-1055,-736,-736,-705
4025,-1055,-736,-736,-705
4026,-1055,-736,-736,-705
4027,-1055,-736,-736,-705
4028,-1055,-736,-736,-705
4029,-1055,-736,-736,-705
4030,-1055,-736,-736,-705
4031,-1055,-736,-736,-705
4032,-1055,-737,-737,-705
4033,-1055,-737,-737,-705
4034,-1055,-768,0,0
4035,0,0,31,-705
4036,-1055,-738,-738,-705
4037,-1055,-738,-738,-705
4038,-1055,-768,0,0
4039,0,0,30,-705
4040,-1055,-738,-738,-705
4041,-1055,-738,-738,-705
4042,-1055,-738,-738,-705
4043,-1055,-738,-738,-705
4044,-1055,-768,30,-705
4045,-1055,-738,-738,-705
4046,-1055,-738,-738,-705
4047,-1056,-738,-738,-705
4048,-1056,-738,-738,-705
4049,-1056,-738,-738,-705
4050,-1057,-738,-738,-705
4051,-1057,-738,-738,-705
4052,-1058,-738,-738,-705
4053,-1058,-738,-738,-705
4054,-1059,-738,-738,-705
4055,-1059,-738,-738,-705
4056,-1280,0,0,0
4057,0,30,-738,-705
4058,-1059,-738,-738,-705
4059,-1059,-738,-738,-705
4060,-1060,-738,-738,-705
4061,-1060,-738,-738,-705
4062,-1280,29,-739,-705
4063,-1060,-739,-739,-705
4064,-1060,-739,-739,-705
4065,-1280,0,0,0
4066,0,29,-739,-706
4067,-1060,-739,-739,-706
4068,-1060,-739,-739,-768
4069,0,0,0,61
4070,-1060,-739,-739,-707
4071,-1060,-739,-739,-768
4072,0,0,0,60
4073,-1060,-739,-739,-708
4074,-1060,-739,-739,-768
4075,0,0,0,0
4076,221,-739,-739,-708
4077,-1059,-739,-739,-708
4078,-1058,-739,-739,-708
4079,-1058,-740,-740,-708
4080,-1058,-740,-740,-708
4081,-1058,-768,0,0
4082,223,-740,-740,-708
4083,-1057,-740,-740,-708
4084,-1056,-740,-740,-708
4085,-1056,-740,-740,-708
4086,-1280,0,0,0
4087,0,28,-740,-708
4088,-1056,-740,-740,-708
4089,-1056,-740,-740,-708
4090,-1055,-740,-740,-708
4091,-1055,-740,-740,-708
4092,-1054,-740,-740,-708
4093,-1053,-740,-740,-708
4094,-1053,0,0,0
4095,0,27,-741,-707
4096,-1053,-741,-741,-707
4097,-1053,-768,0,0
4098,0,0,27,-707
4099,-1053,-742,-742,-707
4100,-1053,-743,-743,-707
4101,-1053,-743,-743,-768
4102,228,-743,-743,-707
4103,-1052,-743,-743,-706
4104,-1052,-743,-743,-706
4105,-1052,-744,-744,-706
4106,-1052,-744,-744,-768
4107,0,0,0,0
4108,228,-744,-744,-706
4109,-1052,-744,-744,-705
4110,-1052,-744,-744,-705
4111,-1052,-744,-744,-768
4112,0,0,0,0
4113,228,-744,-744,-705
4114,-1052,-744,-744,-705
4115,-1052,-745,-745,-704
4116,-1052,-745,-745,-704
4117,-1052,-768,0,0
4118,0,0,23,-703
4119,-1052,-745,-745,-703
4120,-1052,-745,-745,-768
4121,0,0,0,0
4122,228,-745,-745,-703
4123,-1052,-745,-745,-703
4124,-1052,-745,-745,-768
4125,228,-745,-745,-703
4126,-1052,-745,-745,-702
4127,-1052,-745,-745,-702
4128,-1052,-745,-745,-701
4129,-1052,-745,-745,-701
4130,-1052,-745,-745,-768
4131,0,0,0,0
4132,228,-745,-745,-700
4133,-1052,-745,-745,-700
4134,-1052,-745,-745,-768
4135,0,0,0,0
4136,228,-745,-745,-700
4137,-1052,-745,-745,-700
4138,-1052,-745,-745,-700
4139,-1052,-745,-745,-700
4140,-1053,-745,-745,-700
4141,-1053,-745,-745,-700
4142,-1054,-745,-745,-700
4143,-1054,-745,-745,-700
4144,-1280,0,0,0
4145,0,23,-745,-700
4146,-1054,-744,-744,-700
4147,-1054,-744,-744,-700
4148,-1054,-744,-744,-768
4149,0,0,0,0
4150,226,-744,-744,-700
4151,-1054,-744,-744,-768
4152,0,24,-744,-700
4153,-1054,-744,-744,-700
4154,-1054,-744,-744,-700
4155,-1054,-744,-744,-700
4156,-1054,-744,-744,-768
4157,226,-744,-744,-700
4158,-1054,-744,-744,-768
4159,0,24,-744,-700
4160,-1054,-744,-744,-700
4161,-1054,-744,-744,-700
4162,-1054,-744,-744,-700
4163,-1054,-744,-744,-700
4164,-1054,-744,-744,-700
4165,-1054,-744,-744,-768
4166,226,-744,-744,-700
4167,-1054,-744,-744,-768
4168,0,24,-744,-700
4169,-1054,-744,-744,-700
4170,-1054,-744,-744,-700
4171,-1054,-744,-744,-700
4172,-1054,-744,-744,-700
4173,-1055,-744,-744,-700
4174,-1055,-744,-744,-700
4175,-1055,-744,-744,-700
4176,-1280,0,0,0
4177,0,24,-744,-700
4178,-1055,-744,-744,-700
4179,-1056,-744,-744,-700
4180,-1056,-744,-744,-700
4181,-1280,0,0,0
4182,0,24,-744,-700
4183,-1056,-744,-744,-700
4184,-1056,-744,-744,-700
4185,-1280,24,-744,-700
4186,-1056,-744,-744,-700
4187,-1056,-744,-744,-700
4188,-1056,-743,-743,-700
4189,-1056,-743,-743,-700
4190,-1056,-743,-743,-768
4191,0,0,0,0
4192,224,-743,-743,-700
4193,-1056,-743,-743,-700
4194,-1056,-743,-743,-700
4195,-1056,-743,-743,-768
4196,0,0,25,-700
4197,-1056,-743,-743,-700
4198,-1056,-743,-743,-700
4199,-1056,-743,-743,-700
4200,-1056,-743,-743,-768
4201,0,0,25,-700
4202,-1056,-743,-743,-700
4203,-1056,-743,-743,-700
4204,-1056,-743,-743,-700
4205,-1056,-743,-743,-768
4206,224,-743,-743,-700
4207,-1056,-743,-743,-701
4208,-1056,-743,-743,-702
4209,-1056,-743,-743,-702
4210,0,0,0,0
4211,0,-743,-743,-702
4212,-1056,-743,-743,-703
4213,-1056,-743,-743,-703
4214,-1056,-743,-743,-768
4215,0,0,0,0
4216,224,-743,-743,-704
4217,-1055,-743,-743,-704
4218,-1055,-743,-743,-768
4219,0,0,0,0
4220,225,-743,-743,-704
4221,-1055,-743,-743,-704
4222,-1054,-743,-743,-704
4223,-1054,-743,-743,-704
4224,-1280,0,0,0
4225,0,25,-743,-704
4226,-1053,-744,-744,-704
4227,-1053,-744,-744,-704
4228,-1053,-744,-744,-768
4229,0,0,0,0
4230,228,-744,-744,-704
4231,-1052,-744,-744,-704
4232,-1052,-744,-744,-704
4233,-1052,-744,-744,-704
4234,-1280,24,-744,-704
4235,-1052,-744,-744,-704
4236,-1052,-744,-744,-704
4237,-1052,-744,-744,-704
4238,-1052,-744,-744,-704
4239,-1052,-744,-744,-704
4240,-1052,-744,-744,-704
4241,-1052,-744,-744,-704
4242,-1052,-744,-744,-704
4243,-1052,-744,-744,-704
4244,-1052,-744,-744,-704
4245,-1052,-744,-744,-704
4246,-1052,-744,-744,-704
4247,-1052,-744,-744,-704
4248,-1053,-744,-744,-704
4249,-1053,-743,-743,-704
