index,v0,v1,v2,v3
4692,-674,-495,197,342
4693,-674,-495,197,342
4694,-674,-495,197,342
4695,-674,-495,197,342
4696,-674,-495,197,342
4697,-674,-495,197,342
4698,-674,-495,197,342
4699,0,-495,197,342
4700,-674,-495,197,342
4701,-674,-495,197,342
4702,-674,-495,197,342
4703,-674,-495,197,342
4704,-674,-495,197,342
4705,-674,-495,197,342
4706,-674,-495,197,342
4707,-674,-495,197,342
4708,0,-495,197,342
4709,-674,-495,197,342
4710,-674,-495,197,342
4711,-674,-495,197,342
4712,-674,-495,197,342
4713,-674,-495,197,342
4714,-674,-495,197,342
4715,-674,-495,197,342
4716,-674,-495,197,342
4717,0,-495,197,342
4718,-674,-495,197,342
4719,-674,-495,197,342
4720,-674,-495,197,342
4721,-674,-495,197,342
4722,-674,-495,197,342
4723,-674,-495,197,342
4724,-674,-495,197,342
4725,-674,-495,197,342
4726,0,-495,197,342
4727,-674,-495,197,342
4728,-674,-495,197,342
4729,-674,-495,197,342
4730,-674,-495,197,342
4731,-674,-495,197,342
4732,-674,-495,197,342
4733,-674,-495,197,342
4734,-674,-495,197,342
4735,0,-495,197,342
4736,-674,-495,197,342
4737,-674,-495,197,342
4738,-674,-495,197,342
4739,-674,-495,197,342
4740,-674,-495,197,342
4741,-674,-495,197,342
4742,-674,-495,197,342
4743,-674,-495,197,342
4744,0,-495,197,342
4745,-674,-495,197,342
4746,-674,-495,197,342
4747,-674,-495,197,342
4748,-674,-495,197,342
4749,-674,-495,197,342
4750,-674,-495,197,342
4751,-674,-495,197,342
4752,-674,-495,197,342
4753,0,-495,197,342
4754,-674,-495,197,342
4755,-674,-495,197,342
4756,-674,-495,197,342
4757,-674,-495,197,342
4758,-674,-495,197,342
4759,-674,-495,197,342
4760,-674,-495,197,342
4761,-674,-495,197,342
4762,0,-495,197,342
4763,-674,-495,197,342
4764,-674,-495,197,342
4765,-674,-495,197,342
4766,-674,-495,197,342
4767,-674,-495,197,342
4768,-674,-495,197,342
4769,-674,-495,197,342
4770,-674,-495,197,342
4771,0,-495,197,342
4772,-674,-495,197,342
4773,-674,-495,197,342
4774,-674,-495,197,342
4775,-674,-495,197,342
4776,-674,-495,197,342
4777,-674,-495,197,342
4778,-674,-495,197,342
4779,-674,-495,197,342
4780,0,-495,197,342
4781,-674,-495,197,342
4782,-674,-495,197,342
4783,-674,-495,197,342
4784,-674,-495,197,342
4785,-674,-495,197,342
4786,-674,-495,197,342
4787,-674,-495,197,342
4788,-674,-495,197,342
4789,0,-495,197,342
4790,-674,-495,197,342
4791,-674,-495,197,342
4792,-674,-495,197,342
4793,-674,-495,197,342
4794,-674,-495,197,342
4795,-674,-495,197,342
4796,-674,-495,197,342
4797,-674,-495,197,342
4798,0,-495,197,342
4799,-674,-495,197,342
4800,-674,-495,197,342
4801,-674,-495,197,342
4802,-674,-495,197,342
4803,-674,-495,197,342
4804,-674,-495,197,342
4805,-674,-495,197,342
4806,-674,-495,197,342
4807,0,-495,197,342
4808,-674,-495,197,342
4809,-674,-495,197,342
4810,-674,-495,197,342
4811,-674,-495,197,342
4812,-674,-495,197,342
4813,-674,-495,197,342
4814,-674,-495,197,342
4815,-674,-495,197,342
4816,0,-495,197,342
4817,-674,-495,197,342
4818,-674,-495,197,342
4819,-674,-495,197,342
4820,-674,-495,197,342
4821,-674,-495,197,342
4822,-674,-495,197,342
4823,-674,-495,197,342
4824,-674,-495,197,342
4825,0,-495,197,342
4826,-674,-495,197,342
4827,-674,-495,197,342
4828,-674,-495,197,342
4829,-674,-495,197,342
4830,-674,-495,197,342
4831,-674,-495,197,342
4832,-674,-495,197,342
4833,-674,-495,197,342
4834,0,-495,197,342
4835,-674,-495,197,342
4836,-674,-495,197,342
4837,-674,-495,197,342
4838,-674,-495,197,342
4839,-674,-495,197,342
4840,-674,-495,197,342
4841,-674,-495,197,342
4842,-674,-495,197,342
4843,0,-495,197,342
4844,-674,-495,197,342
4845,-674,-495,197,342
4846,-674,-495,197,342
4847,-674,-495,197,342
4848,-674,-495,197,342
4849,-674,-495,197,342
4850,-674,-495,197,342
4851,-674,-495,197,342
4852,0,-495,197,342
4853,-674,-495,197,342
4854,-674,-495,197,342
4855,-674,-495,197,342
4856,-674,-495,197,342
4857,-674,-495,197,342
4858,-674,-495,197,342
4859,-674,-495,197,342
4860,-674,-495,197,342
4861,0,-495,197,342
4862,-674,-495,197,342
4863,-674,-495,197,342
4864,-674,-495,197,342
4865,-674,-495,197,342
4866,-674,-495,197,342
4867,-674,-495,197,342
4868,-674,-495,197,342
4869,-674,-495,197,342
4870,0,-495,197,342
4871,-674,-495,197,342
4872,-674,-495,197,342
4873,-674,-495,197,342
4874,-674,-495,197,342
4875,-674,-495,197,342
4876,-674,-495,197,342
4877,-674,-495,197,342
4878,-674,-495,197,342
4879,0,-495,197,342
4880,-674,-495,197,342
4881,-674,-495,197,342
4882,-674,-495,197,342
4883,-674,-495,197,342
4884,-674,-495,197,342
4885,-674,-495,197,342
4886,-674,-495,197,342
4887,-674,-495,197,342
4888,0,-495,197,342
4889,-674,-495,197,342
4890,-674,-495,197,342
4891,-674,-495,197,342
4892,-674,-495,197,342
4893,-674,-495,197,342
4894,-674,-495,197,342
4895,-674,-495,197,342
4896,-674,-495,197,342
4897,0,-495,197,342
4898,-674,-495,197,342
4899,-674,-495,197,342
4900,-674,-495,197,342
4901,-674,-495,197,342
4902,-674,-495,197,342
4903,-674,-495,197,342
4904,-674,-495,197,342
4905,-674,-495,197,342
4906,0,-495,197,342
4907,-674,-495,197,342
4908,-674,-495,197,342
4909,-674,-495,197,342
4910,-674,-495,197,342
4911,-674,-495,197,342
4912,-674,-495,197,342
4913,-674,-495,197,342
4914,-674,-495,197,342
4915,0,-495,197,342
4916,-674,-495,197,342
4917,-674,-495,197,342
4918,-674,-495,197,342
4919,-674,-495,197,342
4920,-674,-495,197,342
4921,-674,-495,197,342
4922,-674,-495,197,342
4923,-674,-495,197,342
4924,0,-495,197,342
4925,-674,-495,197,342
4926,-674,-495,197,342
4927,-674,-495,197,342
4928,-674,-495,197,342
4929,-674,-495,197,342
4930,-674,-495,197,342
4931,-674,-495,197,342
4932,-674,-495,197,342
4933,0,-495,197,342
4934,-674,-495,197,342
4935,-674,-495,197,342
4936,-674,-495,197,342
4937,-674,-495,197,342
4938,-674,-495,197,342
4939,-674,-495,197,342
4940,-674,-495,197,342
4941,-674,-495,197,342
4942,0,-495,197,342
4943,-674,-495,197,342
4944,-674,-495,197,342
4945,-674,-495,197,342
4946,-674,-495,197,342
4947,-674,-495,197,342
4948,-674,-495,197,342
4949,-674,-495,197,342
4950,-674,-495,197,342
4951,0,-495,197,342
4952,-674,-495,197,342
4953,-674,-495,197,342
4954,-674,-495,197,342
4955,-674,-495,197,342
4956,-674,-495,197,342
4957,-674,-495,197,342
4958,-674,-495,197,342
4959,-674,-495,197,342
4960,0,-495,197,342
4961,-674,-495,197,342
4962,-674,-495,197,342
4963,-674,-495,197,342
4964,-674,-495,197,342
4965,-674,-495,197,342
4966,-674,-495,197,342
4967,-674,-495,197,342
4968,-674,-495,197,342
4969,0,-495,197,342
4970,-674,-495,197,342
4971,-674,-495,197,342
4972,-674,-495,197,342
4973,-674,-495,197,342
4974,-674,-495,197,342
4975,-674,-495,197,342
4976,-674,-495,197,342
4977,-674,-495,197,342
4978,0,-495,197,342
4979,-674,-495,197,342
4980,-674,-495,197,342
4981,-674,-495,197,342
4982,-674,-495,197,342
4983,-674,-495,197,342
4984,-674,-495,197,342
4985,-674,-495,197,342
4986,-674,-495,197,342
4987,0,-495,197,342
4988,-674,-495,197,342
4989,-674,-495,197,342
4990,-674,-495,197,342
4991,-674,-495,197,342
4992,-674,-495,197,342
4993,-674,-495,197,342
4994,-674,-495,197,342
4995,-674,-495,197,342
4996,0,-495,197,342
4997,-674,-495,197,342
4998,-674,-495,197,342
4999,-674,-495,197,342
5000,-674,-495,197,342
5001,-674,-495,197,342
5002,-674,-495,197,342
5003,-674,-495,197,342
5004,-674,-495,197,342
5005,0,-495,197,342
5006,-674,-495,197,342
5007,-674,-495,197,342
5008,-674,-495,197,342
5009,-674,-495,197,342
5010,-674,-495,197,342
5011,-674,-495,197,342
5012,-674,-495,197,342
5013,-674,-495,197,342
5014,0,-495,197,342
5015,-674,-495,197,342
5016,-674,-495,197,342
5017,-674,-495,197,342
5018,-674,-495,197,342
5019,-674,-495,197,342
5020,-674,-495,197,342
5021,-674,-495,197,342
5022,-674,-495,197,342
5023,0,-495,197,342
5024,-674,-495,197,342
5025,-674,-495,197,342
5026,-674,-495,197,342
5027,-674,-495,197,342
5028,-674,-495,197,342
5029,-674,-495,197,342
5030,-674,-495,197,342
5031,-674,-495,197,342
5032,0,-495,197,342
5033,-674,-495,197,342
5034,-674,-495,197,342
5035,-674,-495,197,342
5036,-674,-495,197,342
5037,-674,-495,197,342
5038,-674,-495,197,342
5039,-674,-495,197,342
5040,-674,-495,197,342
5041,0,-495,197,342
5042,-674,-495,197,342
5043,-674,-495,197,342
5044,-674,-495,197,342
5045,-674,-495,197,342
5046,-674,-495,197,342
5047,-674,-495,197,342
5048,-674,-495,197,342
5049,-674,-495,197,342
5050,0,-495,197,342
5051,-674,-495,197,342
5052,-674,-495,197,342
5053,-674,-495,197,342
5054,-674,-495,197,342
5055,-674,-495,197,342
5056,-674,-495,197,342
5057,-674,-495,197,342
5058,-674,-495,197,342
5059,0,-495,197,342
5060,-674,-495,197,342
5061,-674,-495,197,342
5062,-674,-495,197,342
5063,-674,-495,197,342
5064,-674,-495,197,342
5065,-674,-495,197,342
5066,-674,-495,197,342
5067,-674,-495,197,342
5068,0,-495,197,342
5069,-674,-495,197,342
5070,-674,-495,197,342
5071,-674,-495,197,342
5072,-674,-495,197,342
5073,-674,-495,197,342
5074,-674,-495,197,342
5075,-674,-495,197,342
5076,-674,-495,197,342
5077,0,-495,197,342
5078,-674,-495,197,342
5079,-674,-495,197,342
5080,-674,-495,197,342
5081,-674,-495,197,342
5082,-674,-495,197,342
5083,-674,-495,197,342
5084,-674,-495,197,342
5085,-674,-495,197,342
5086,0,-495,197,342
5087,-674,-495,197,342
5088,-674,-495,197,342
5089,-674,-495,197,342
5090,-674,-495,197,342
5091,-674,-495,197,342
5092,-674,-495,197,342
5093,-674,-495,197,342
5094,-674,-495,197,342
5095,0,-495,197,342
5096,-674,-495,197,342
5097,-674,-495,197,342
5098,-674,-495,197,342
5099,-674,-495,197,342
5100,-674,-495,197,342
5101,-674,-495,197,342
5102,-674,-495,197,342
5103,-674,-495,197,342
5104,0,-495,197,342
5105,-674,-495,197,342
5106,-674,-495,197,342
5107,-674,-495,197,342
5108,-674,-495,197,342
5109,-674,-495,197,342
5110,-674,-495,197,342
5111,-674,-495,197,342
5112,-674,-495,197,342
5113,0,-495,197,342
5114,-674,-495,197,342
5115,-674,-495,197,342
5116,-674,-495,197,342
5117,-674,-495,197,342
5118,-674,-495,197,342
5119,-674,-495,197,342
5120,-674,-495,197,342
5121,-674,-495,197,342
5122,0,-495,197,342
5123,-674,-495,196,342
5124,-674,-495,195,342
5125,-674,-495,193,342
5126,-674,-495,192,342
5127,-674,-495,191,342
5128,-674,-495,190,342
5129,-674,-495,188,342
5130,-674,-495,187,342
5131,-674,-495,186,342
5132,-674,-495,184,342
5133,-674,-495,183,342
5134,-674,-495,182,342
5135,-674,-495,181,342
5136,-674,-495,179,342
5137,-674,-495,178,342
5138,-674,-495,177,342
5139,-674,-495,176,342
5140,-674,-495,174,342
5141,-674,-495,173,342
5142,-674,-495,172,342
5143,-674,-495,171,342
5144,-674,-495,169,342
5145,-674,-495,168,342
5146,-674,-495,167,342
5147,-674,-495,166,342
5148,-674,-495,164,342
5149,-674,-495,163,342
5150,-674,-495,162,342
5151,-674,-495,160,342
5152,-674,-495,159,342
5153,-674,-495,158,342
5154,-674,-495,157,342
5155,-674,-495,155,342
5156,-674,-495,154,342
5157,-674,-495,153,342
5158,-674,-495,152,342
5159,-674,-495,150,342
5160,-674,-495,149,342
5161,-674,-495,148,342
5162,-674,-495,147,342
5163,-674,-495,145,342
5164,-674,-495,144,342
5165,-674,-495,143,341
5166,-674,-495,142,339
5167,-674,-495,140,338
5168,-674,-495,139,337
5169,-674,-495,138,335
5170,-674,-495,136,334
5171,-674,-495,135,333
5172,-674,-495,134,331
5173,-674,-495,133,330
5174,-674,-495,131,329
5175,-674,-495,130,327
5176,-674,-495,129,326
5177,-674,-495,128,325
5178,-674,-495,126,323
5179,-674,-495,125,322
5180,-674,-495,124,321
5181,-674,-495,123,319
5182,-674,-495,121,318
5183,-674,-495,120,316
5184,-674,-495,119,315
5185,-674,-495,118,314
5186,-674,-495,116,312
5187,-674,-495,115,311
5188,-674,-495,114,310
5189,-674,-495,112,308
5190,-674,-495,111,307
5191,-674,-495,110,306
5192,-674,-495,109,304
5193,-674,-495,107,303
5194,-674,-495,106,302
5195,-674,-495,105,300
5196,-674,-495,104,299
5197,-674,-495,102,298
5198,-674,-495,101,296
5199,-674,-495,100,295
5200,-674,-495,99,293
5201,-674,-495,97,292
5202,-674,-495,96,291
5203,-674,-495,95,289
5204,-674,-495,94,288
5205,-674,-495,92,287
5206,-674,-495,91,285
5207,-674,-495,90,284
5208,-674,-495,88,283
5209,-674,-495,87,281
5210,-674,-495,86,280
5211,-674,-495,85,279
5212,-674,-495,83,277
5213,-674,-495,82,276
5214,-674,-495,81,274
5215,-674,-495,80,273
5216,-674,-495,78,272
5217,-674,-495,77,270
5218,-674,-495,76,269
5219,-674,-495,75,268
5220,-674,-495,73,266
5221,-674,-495,72,265
5222,-674,-495,71,264
5223,-674,-495,70,262
5224,-674,-495,68,261
5225,-674,-495,67,260
5226,-674,-495,66,258
5227,-674,-495,64,257
5228,-674,-495,63,256
5229,-674,-495,62,254
5230,-674,-495,61,253
5231,-674,-495,59,251
5232,-674,-495,58,250
5233,-674,-495,57,248
5234,-674,-495,56,247
5235,-674,-495,54,246
5236,-674,-495,53,245
5237,-674,-495,52,243
5238,-674,-495,51,242
5239,-674,-495,49,241
5240,-674,-493,48,239
5241,-674,-492,47,238
5242,-674,-490,45,237
5243,-674,-489,44,235
5244,-674,-488,43,234
5245,-674,-486,42,233
5246,-674,-485,40,231
5247,-674,-484,39,230
5248,-674,-482,38,228
5249,-674,-481,37,227
5250,-674,-480,35,226
5251,-674,-478,34,224
5252,-674,-477,33,223
5253,-674,-476,32,222
5254,-674,-474,30,220
5255,-674,-473,29,219
5256,-674,-472,28,218
5257,-674,-470,27,216
5258,-674,-469,25,215
5259,-674,-468,24,214
5260,-674,-466,23,212
5261,-674,-465,21,211
5262,-674,-463,20,210
5263,-674,-462,19,208
5264,-672,-461,18,207
5265,-671,-459,16,205
5266,-669,-458,15,204
5267,-668,-457,14,203
5268,-666,-455,13,201
5269,-665,-454,11,200
5270,-663,-453,10,199
5271,-662,-451,9,197
5272,-661,-450,8,196
5273,-659,-449,6,195
5274,-658,-447,5,193
5275,-656,-446,4,192
5276,-655,-445,3,191
5277,-653,-443,1,189
5278,-652,-442,0,188
5279,-650,-441,0,186
5280,-649,-439,-2,185
5281,-648,-438,-3,184
5282,-646,-436,-4,182
5283,-645,-435,-5,181
5284,-643,-434,-7,180
5285,-642,-432,-8,178
5286,-640,-431,-9,177
5287,-639,-430,-10,176
5288,-637,-428,-12,174
5289,-636,-427,-13,173
5290,-635,-426,-14,172
5291,-633,-424,-15,170
5292,-632,-423,-17,169
5293,-630,-422,-18,168
5294,-629,-420,-19,166
5295,-627,-419,-20,165
5296,-626,-418,-22,163
5297,-625,-416,-23,162
5298,-623,-415,-24,161
5299,-622,-414,-26,159
5300,-620,-412,-27,158
5301,-619,-411,-28,157
5302,-617,-409,-29,155
5303,-616,-408,-31,154
5304,-614,-407,-32,153
5305,-613,-405,-33,151
5306,-612,-404,-34,150
5307,-610,-403,-36,149
5308,-609,-401,-37,147
5309,-607,-400,-38,146
5310,-606,-399,-39,144
5311,-604,-397,-41,142
5312,-603,-396,-42,141
5313,-601,-395,-43,140
5314,-600,-393,-44,138
5315,-599,-392,-46,137
5316,-597,-391,-47,135
5317,-596,-389,-48,134
5318,-594,-388,-50,133
5319,-593,-387,-51,131
5320,-591,-385,-52,130
5321,-590,-384,-53,128
5322,-589,-383,-55,127
5323,-587,-381,-56,126
5324,-586,-380,-57,124
5325,-584,-378,-58,123
5326,-583,-377,-60,122
5327,-581,-376,-61,120
5328,-580,-374,-63,119
5329,-578,-373,-63,117
5330,-577,-372,-63,116
5331,-576,-370,-63,115
5332,-574,-369,-63,113
5333,-573,-368,-63,112
5334,-571,-366,-63,110
5335,-570,-365,-63,109
5336,-568,-364,-63,108
5337,-567,-362,-63,106
5338,-565,-361,-63,105
5339,-564,-360,-63,103
5340,-563,-358,-63,102
5341,-561,-357,-63,101
5342,-560,-356,-63,99
5343,-558,-354,-63,98
5344,-557,-353,-63,96
5345,-555,-351,-63,95
5346,-554,-350,-63,94
5347,-553,-349,-63,92
5348,-551,-347,-63,90
5349,-550,-346,-63,90
5350,-548,-345,-63,90
5351,-547,-343,-63,90
5352,-545,-342,-63,90
5353,-544,-341,-63,90
5354,-542,-339,-63,90
5355,-541,-338,-63,90
5356,-540,-337,-63,90
5357,-538,-335,-63,90
5358,-537,-334,-63,90
5359,-535,-333,-63,90
5360,-534,-331,-63,90
5361,-532,-330,-63,90
5362,-531,-329,-63,90
5363,-529,-327,-63,90
5364,-528,-326,-63,90
5365,-527,-324,-63,90
5366,-525,-323,-63,90
5367,-524,-322,-63,90
5368,-522,-320,-63,90
5369,-521,-319,-63,90
5370,-519,-318,-63,90
5371,-518,-316,-63,90
5372,-516,-315,-63,90
5373,-515,-314,-63,90
5374,-514,-312,-63,90
5375,-512,-311,-63,90
5376,-511,-310,-63,90
5377,-509,-308,-63,90
5378,-508,-307,-63,90
5379,-506,-306,-63,90
5380,-505,-304,-63,90
5381,-504,-303,-63,90
5382,-502,-302,-63,90
5383,-501,-300,-63,90
5384,-499,-299,-63,90
5385,-497,-297,-63,90
5386,-495,-296,-63,90
5387,-494,-295,-63,90
5388,-492,-293,-63,90
5389,-491,-292,-63,90
5390,-490,-291,-63,90
5391,-488,-289,-63,90
5392,-487,-288,-63,90
5393,-485,-287,-63,90
5394,-484,-285,-63,90
5395,-482,-284,-63,90
5396,-481,-283,-63,90
5397,-479,-281,-63,90
5398,-478,-280,-63,90
5399,-477,-279,-63,90
5400,-475,-277,-63,90
5401,-474,-276,-63,90
5402,-472,-275,-63,90
5403,-471,-273,-63,90
5404,-469,-272,-63,90
5405,-468,-271,-63,90
5406,-467,-269,-63,90
5407,-465,-268,-63,90
5408,-464,-266,-63,90
5409,-462,-265,-63,90
5410,-461,-264,-63,90
5411,-459,-262,-63,90
5412,-458,-261,-63,90
5413,-456,-260,-63,90
5414,-455,-258,-63,90
5415,-454,-257,-63,90
5416,-452,-256,-63,90
5417,-451,-254,-63,90
5418,-449,-253,-63,90
5419,-448,-252,-63,90
5420,-446,-250,-63,90
5421,-445,-249,-63,90
5422,-443,-248,-63,90
5423,-442,-246,-63,90
5424,-441,-245,-63,90
5425,-439,-244,-63,90
5426,-438,-242,-63,90
5427,-436,-241,-63,90
5428,-435,-239,-63,90
5429,-433,-238,-63,90
5430,-432,-237,-63,90
5431,-430,-235,-63,90
5432,-429,-234,-63,90
5433,-428,-233,-63,90
5434,-426,-231,-63,90
5435,-425,-230,-63,90
5436,-423,-229,-63,90
5437,-422,-227,-63,90
5438,-420,-226,-63,90
5439,-419,-225,-63,90
5440,-417,-223,-63,90
5441,-416,-222,-63,90
5442,-415,-221,-63,90
5443,-413,-219,-63,90
5444,-412,-218,-63,90
5445,-410,-217,-63,90
5446,-409,-216,-63,90
5447,-407,-216,-63,90
5448,-406,-216,-63,90
5449,-405,-216,-63,90
5450,-403,-216,-63,90
5451,-402,-216,-63,90
5452,-400,-216,-63,90
5453,-399,-216,-63,90
5454,-397,-216,-63,90
5455,-396,-216,-63,90
5456,-394,-216,-63,90
5457,-393,-216,-63,90
5458,-392,-216,-63,90
5459,-390,-216,-63,90
5460,-389,-216,-63,90
5461,-387,-216,-63,90
5462,-386,-216,-63,90
5463,-385,-216,-63,90
5464,-384,-216,-63,90
5465,-384,0,0,0
5466,0,0,-63,90
5467,-384,-216,-63,90
5468,-384,0,0,0
5469,0,40,-63,90
5470,-384,-216,-63,90
5471,-384,0,0,90
5472,-384,-216,-63,90
5473,-384,0,0,0
5474,0,40,-63,90
5475,-384,-216,-63,90
5476,-384,0,193,90
5477,-384,-216,-63,90
5478,-384,0,0,0
5479,0,40,-63,90
5480,-384,-216,-63,90
5481,-384,0,193,90
5482,-384,-216,-63,90
5483,-384,0,0,90
5484,-384,-216,-63,90
5485,-384,0,0,0
5486,128,-216,-63,90
5487,-384,0,0,0
5488,0,40,-63,90
5489,-384,-216,-63,90
5490,-384,0,193,90
5491,-384,-216,-63,90
5492,-384,0,0,90
5493,-384,-216,-63,90
5494,-384,0,0,0
5495,128,-216,-63,90
5496,-384,0,0,0
5497,0,40,-63,90
5498,-384,-216,-63,90
5499,-384,0,193,90
5500,-384,-216,-63,90
5501,-384,0,0,90
5502,-384,-216,-63,90
5503,-384,0,0,0
5504,128,-216,-63,90
5505,-384,0,0,0
5506,0,40,-63,90
5507,-384,-216,-63,90
5508,-384,0,193,90
5509,-384,-216,-63,90
5510,-384,0,0,90
5511,-384,-216,-63,90
5512,-384,0,0,0
5513,128,-216,-63,90
5514,-384,0,0,0
5515,0,40,-63,90
5516,-384,-216,-63,90
5517,-384,0,193,90
5518,-384,-216,-63,90
5519,-384,0,0,90
5520,-384,-216,-63,90
5521,-384,0,0,0
5522,128,-216,-63,90
5523,-384,0,0,0
5524,0,40,-63,90
5525,-384,-216,-63,90
5526,-384,0,193,90
5527,-384,-216,-63,90
5528,-384,0,0,90
5529,-384,-216,-63,90
5530,-384,0,0,0
5531,128,-216,-63,90
5532,-384,0,0,0
5533,0,40,-63,90
5534,-384,-216,-63,90
5535,-384,0,193,90
5536,-384,-216,-63,90
5537,-384,0,0,90
5538,-384,-216,-63,90
5539,-384,0,0,0
5540,128,-216,-63,90
5541,-384,0,0,0
5542,0,40,-63,90
5543,-384,-216,-63,90
5544,-384,0,193,90
5545,-384,-216,-63,90
5546,-384,0,0,90
5547,-384,-216,-63,90
5548,-384,0,0,0
5549,128,-216,-63,90
5550,-384,0,0,0
5551,0,40,-63,90
5552,-384,-216,-63,90
5553,-384,0,193,90
5554,-384,-216,-63,90
5555,-384,0,0,90
5556,-384,-216,-63,90
5557,-384,0,0,0
5558,128,-216,-63,90
5559,-384,0,0,0
5560,0,40,-63,90
5561,-384,-216,-63,90
5562,-384,0,193,90
5563,-384,-216,-63,90
5564,-384,0,0,90
5565,-384,-216,-63,90
5566,-384,0,0,0
5567,128,-216,-63,90
5568,-384,0,0,0
5569,0,40,-63,90
5570,-384,-216,-63,90
5571,-384,0,193,90
5572,-384,-216,-63,90
5573,-384,0,0,90
5574,-384,-216,-63,90
5575,-384,0,0,0
5576,128,-216,-63,90
5577,-384,0,0,0
5578,0,40,-63,90
5579,-384,-216,-63,90
5580,-384,0,193,90
5581,-384,-216,-63,90
5582,-384,0,0,90
5583,-384,-216,-63,90
5584,-384,0,0,0
5585,128,-216,-63,90
5586,-384,0,0,0
5587,0,40,-63,90
5588,-384,-216,-63,90
5589,-384,0,193,90
5590,-384,-216,-63,90
5591,-384,0,0,90
5592,-384,-216,-63,90
5593,-384,0,0,0
5594,128,-216,-63,90
5595,-384,0,0,0
5596,0,40,-63,90
5597,-384,-216,-63,90
5598,-384,0,193,90
5599,-384,-216,-63,90
5600,-384,0,0,90
5601,-384,-216,-63,90
5602,-384,0,0,0
5603,128,-216,-63,90
5604,-384,0,0,0
5605,0,40,-63,90
5606,-384,-216,-63,90
5607,-384,0,193,90
5608,-384,-216,-63,90
5609,-384,0,0,90
5610,-384,-216,-63,90
5611,-384,0,0,0
5612,128,-216,-63,90
5613,-384,0,0,0
5614,0,40,-63,90
5615,-384,-216,-63,90
5616,-384,0,193,90
5617,-384,-216,-63,90
5618,-384,0,0,90
5619,-384,-216,-63,90
5620,-384,0,0,0
5621,128,-216,-63,90
5622,-384,0,0,0
5623,0,40,-63,90
5624,-384,-216,-63,90
5625,-384,0,193,90
5626,-384,-216,-63,90
5627,-384,0,0,90
5628,-384,-216,-63,90
5629,-384,0,0,0
5630,128,-216,-63,90
5631,-384,0,0,0
5632,0,40,-63,90
5633,-384,-216,-63,90
5634,-384,0,193,90
5635,-384,-216,-63,90
5636,-384,0,0,90
5637,-384,-216,-63,90
5638,-384,0,0,0
5639,128,-216,-63,90
5640,-384,41,-64,90
5641,-384,-214,-65,90
5642,-384,-213,-66,90
5643,-384,-212,-67,90
5644,-384,-211,-68,90
5645,-384,-210,-69,90
5646,-384,-209,-70,90
5647,-384,-208,-71,90
5648,-384,-207,-72,90
5649,-384,-206,-73,90
5650,-384,-205,-74,90
5651,-384,-204,-75,90
5652,-384,-203,-76,90
5653,-384,-202,-77,90
5654,-384,-201,-78,90
5655,-384,-200,-79,90
5656,-384,-199,-80,90
5657,-384,-198,-81,90
5658,-384,-197,-82,90
5659,-384,-196,-83,90
5660,-384,-195,-84,90
5661,-384,-194,-85,90
5662,-384,-193,-86,90
5663,-384,-193,-87,90
5664,-384,-192,-88,90
5665,-384,-191,-89,90
5666,-384,-190,-90,90
5667,-384,-189,-91,90
5668,-384,-188,-92,90
5669,-384,-187,-93,90
5670,-384,-186,-94,90
5671,-384,-185,-95,90
5672,-384,-184,-96,90
5673,-384,-183,-97,90
5674,-384,-182,-98,90
5675,-384,-181,-99,90
5676,-384,-180,-100,90
5677,-384,-179,-101,90
5678,-384,-178,-102,90
5679,-384,-177,-103,90
5680,-384,-176,-104,90
5681,-384,-175,-105,90
5682,-384,-174,-106,90
5683,-384,-173,-107,90
5684,-384,-172,-108,90
5685,-384,0,0,90
5686,-384,0,0,90
5687,-384,0,0,0
5688,0,0,0,90
5689,-384,0,0,90
5690,-384,0,0,0
5691,128,0,0,90
5692,-384,0,0,90
5693,-384,0,0,90
5694,-384,0,0,90
5695,-384,0,0,90
5696,-384,0,0,90
5697,-384,0,0,90
5698,-384,0,0,90
5699,-384,0,0,90
5700,-384,0,0,0
5701,128,0,0,90
5702,-384,0,0,90
5703,-384,-384,-384,90
5704,-384,-384,-384,90
5705,-384,0,0,0
5706,0,0,-384,90
5707,-384,-384,-384,90
5708,-384,0,0,90
5709,-384,-384,-384,90
5710,-384,-384,-384,90
5711,-384,0,-384,90
5712,-384,-384,-384,90
5713,-384,0,0,90
5714,-384,-384,-384,90
5715,-384,-384,-384,90
5716,-384,-384,-384,90
5717,-384,-384,-384,90
5718,-384,0,0,90
5719,-384,-384,-384,90
5720,-384,-384,-384,90
5721,-384,-384,-384,90
5722,-384,-384,-384,90
5723,-384,-384,-384,90
5724,-384,-384,-384,90
5725,-384,0,-384,90
5726,-384,-384,-384,90
5727,-384,0,0,90
5728,-384,-384,-384,90
5729,-384,-384,-384,90
5730,-384,-384,-384,90
5731,-384,-384,-384,90
5732,-384,-384,-384,90
5733,-384,-384,-384,90
5734,-384,0,-384,90
5735,-384,-384,-384,90
5736,-384,0,0,90
5737,-384,-384,-384,90
5738,-384,-384,-384,90
5739,-384,-384,-384,90
5740,-384,-384,-384,90
5741,-384,-384,-384,90
5742,-384,-384,-384,90
5743,-384,0,-384,90
5744,-384,-384,-384,90
5745,-384,0,0,90
5746,-384,-384,-384,90
5747,-384,-384,-384,90
5748,-384,-384,-384,90
5749,-384,-384,-384,90
5750,-384,-384,-384,90
5751,-384,-384,-384,90
5752,-384,0,-384,90
5753,-384,-384,-384,90
5754,-384,0,0,90
5755,-384,-384,-384,90
